,author,comment,voteCount,replyCount,channel,country
2451,@HamideKorca-gn1oj,"Merkt ihr den nicht das diesen Tag am 7.10.23 selber Natanyahu das organisiert hat?! 
Warum gab an diesem Tag keine Soldaten oder Kameras vor Ort?
Kein Alarm?
Nichts gab es an dem Tag!!!
Israel ist mit Hamas in Zusammenarbeit ☝",1,0,ZDFheuteNachrichten,Germany
2452,@hurter823,Das zdf ist doch eine Brutstätte der Hamas,0,0,ZDFheuteNachrichten,Germany
2453,@redcloud3615,"War schon zynisch und ekelhaft zugleich , als Israel sich kürzlich als Heilsbringer präsentierte und vor laufenden Kameras Brutkästen für Babys in ein Krankenhaus schleppte. In ein bombadiertes Krankenhaus ohne Strom und ohne Treibstoff für Notstromagregate. ICH SAGE : T O L L !!!",0,0,ZDFheuteNachrichten,Germany
2454,@spahicmujo4165,das ist nur traurig wie die Menschen unterschiedliche wert. Ich  bin immer gegen unschuldige die umgebucht wurden. Aber muss man sich fragen ob die umgebrachte haben demonstriert und gegen waren wenn die Israelische Terorisiert werden und jedes Jahr so viel umgebracht das haben sie nicht Sendung gemacht ich weiß warum sie darf nicht Israel Regierung das erlauben nicht Wahrheit darf nicht berichten sonst Werden Sie gleiche Schicksal wie ihre kolegin von Al-jesira tv.,0,0,ZDFheuteNachrichten,Germany
2455,@user-ei2or3gj3n,Israel is der gefährlichste Platz für juden auf der Welt…. Vielleicht ist es nicht der richtige….,0,0,ZDFheuteNachrichten,Germany
2456,@user-ei2or3gj3n,Es tut mir sehr leid das sie in ihrer Küche das leid hören müssen,1,1,ZDFheuteNachrichten,Germany
2457,@darthrevan2118,ihr macht teils Hamas Propaganda,0,0,ZDFheuteNachrichten,Germany
2458,@darthrevan2118,"Die Hamas diese Feiglinge verwenden Zivilisten als Schutzschilde, der ""Genozid"" ist der angeklagt die dreckige Antisemitische Hamas. bei den Hamas sind wir auch Christen auf der Vernichtungsliste nicht nur Juden. die Juden sind für die Hams nur der NAfang, neben den juden wollen die hamas auczh die Christen welt weit vernichten. daher gehört die Hamas vernichtet",1,0,ZDFheuteNachrichten,Germany
2459,@darthrevan2118,"Die IDF bestehen aus Juden und Muslimen und einigen Christen, ihr sollt euch mehr informieren.",0,0,ZDFheuteNachrichten,Germany
2460,@darthrevan2118,"Die Schuld und die einzige Schuld haben die hamas die neben der Auslöschung von juden auch die auschlöschung der Christen, Ddie Hamas vernichtet die Palästinenser sonst keiner",0,0,ZDFheuteNachrichten,Germany
2461,@-GEZtapo-,Bald siehts bei uns genauso aus dank der Altparteien,0,0,ZDFheuteNachrichten,Germany
2462,@kingzlatan1811,"Die Palästinänser werden seit 60 Jahren gefoltert und ermordet 
Ihr von der ZDF wollt den Menschen eine Gehirnwäsche geben. 
Es gibt Bilder und Aufnahmen im Ausland 
Die hier in Deutschland nicht veröffentlicht werden dürfen .
Hätte man die Juden 1949 irgendwo anders ein Staat gebaut, und nicht den Palästinenser ihr Land mit Gewalt weggenommen hätten wir  diese Diskussion nicht.
Als wieder gut machung das Deutschland damals die Juden ermordet haben könnte Deutschland Israel ein Stück Land abgeben, München wäre toll. Da können die Juden in Ruhe leben. 
Mal schauen ob Deutschland sich sowas gefallen lässt. 
Glaubt nicht jeden Scheiss der in den Medien ist.",0,0,ZDFheuteNachrichten,Germany
2463,@Hakkan36,"Schämst ihr euch nicht ihr sieht wie gaza komplett zerbombt ist und sie steht in Minute 11:33 an der Stelle Israel wo nur ein Haus weg ist 
Das ist ja ekelhaft 
Wie verlogen seit ihr",0,0,ZDFheuteNachrichten,Germany
2464,@Mudi4Ever,"Das Volk hat diese scheiss Hamas über mehrere Jahrzenten unterstützt. Es gibt Bilder wie im Spital Hamas Terroristen Geisel entführen und das Volk dort im Spital schaut zu , was ist das für ein Terror Volk. Sie sind selberschuld mir tun nur die Kinder leid.",2,1,ZDFheuteNachrichten,Germany
2465,@user_mao75,Super dass man hier kommentern kann . Wollte nur sage dass die zionist soldat ab 7 oct bis jz hat mehr wie 3600 frau und 4800 kind getötet . Free palestine✌️,0,0,ZDFheuteNachrichten,Germany
2466,@dervonnebenan9285,Der dritte Weltkrieg ist nah.,0,0,ZDFheuteNachrichten,Germany
2467,@mosevac,ICH FINDE DAS ISRAEL ZURECHT GEWISSEN GEHÖRT --ES STERBEN SOVIELE UNSCHULDIGE,0,0,ZDFheuteNachrichten,Germany
2468,@hauihh,"Sorry, ich kann es einfach nicht verstehen wie Menschen sowas machen können :-(  Schlimm finde ich, dass jetzt jeder den anderen die Schuld in die Schuhe schieben möchte. Aber hätte die Hamas das nicht angefangen, dann würden noch viel Menschen leben und nicht leiden.  Der Hamas muss das Handwerk gelegt werden, dass so was nicht nochmal passieren kann.",0,0,ZDFheuteNachrichten,Germany
2469,@sam12379,"Palästinenser wollen Israel vernichten und einen eigenen Staat, blühend wie der Libanon, Syrien, Jemen, Irak, usw. Wirklich nachvollziehbar.",1,1,ZDFheuteNachrichten,Germany
2470,@endloskurz,"noch mehr waffen scheint die lösung für alles zu sein. - 
wie kommen diese gottgläubigen menschen nur immer auf diese guten wie simplen ideen?",0,0,ZDFheuteNachrichten,Germany
2471,@skippy2577,Wenigstens werden die dann nicht durch Israeli Vertrieben oder ermordet. Man sollte auch nicht das Westjordanland vergessen.,0,0,ZDFheuteNachrichten,Germany
2472,@skippy2577,Was sagst du zu den Vertreibungen und Morde an friedlichen Palästinenser in Westjordanland?,0,0,ZDFheuteNachrichten,Germany
2473,@MAZ2907,Oder die die ihre Nägel machen lassen wollte... Tut mir auch sehr leid..,2,0,ZDFheuteNachrichten,Germany
2474,@sabahonur1211,"Deutschland muss bei solchen Konflikten eine mittler Rolle einnehmen. Wir sollten uns von Kriegen raushalten und dem Frieden(Gesprächen), den Verletzten und Opfern witmen. Nicht uns auf eine Seite stellen und diese auch noch mit Ausrüstung versehen, um Krieg zu befeuern... 
Jürgen Todenhöfer finde ich, macht dafür gutes.",0,0,ZDFheuteNachrichten,Germany
2475,@DeHustlendeMoruk,"Die radikalen jüdischen Siedler in der Westbank sind richtige Rassisten, sie terrorisieren die Palästinenser andauernd, sind bewaffnet und stehen noch unter Schutz des israelischen Militärs, welche diesen Terror auch noch stolz mitmacht und unterstützt, zum kotzen so etwas und dann berichtet der Mainstream so, als wären die Palästinenser hier die Terroristen.",1,0,ZDFheuteNachrichten,Germany
2476,@zorant5638,Wenn man Wüste wie viele Palestineser sind Geisel in IZRAELISCHE Gnast Und Ganze Welt Schweigen.Und trotzt ganze Welt weiß Bescheid was für Volk ist IZRAELi trotztem Unterstützten Diese Herzlosen Mönschen. Die sind Richtig Genoziden und Kinder Mörder .Alle Länder wer unterstützen Amerika und NATO Länder irgendwie geht Kaputt und Lässt sich in Stich mit Milionen von Flüchtlingen in ganzen Welt.Und am meisten in Europa.Amerika fängt die Kriege überall und Flugtflnge muß Europäischen Ländern Übernehmen.und Bezahlen.Und Amerika Profitiert davon. Ukraine und IZRAELI Profitieren auch als Flüchtlinge weil Kriegt alles Kostenlos.,0,1,ZDFheuteNachrichten,Germany
2477,@bulentk9571,"Ihr Heuchler , der Erdogan hat gestern wirklich euch die Richtige Wörter an denn Kopf geschmissen. Da wart ihr alle Blöd am gucken. Seit 30 Jahren ermordet Israel Kinder und Frauen da drüber wird nicht berichtet. Aber sehr gute Journalismus. Und das geht über 30 jahre mit denn Israelische Einwohner und Soldaten Nach Lust und Laune Leute Erschießen. Ist das Fair.",0,0,ZDFheuteNachrichten,Germany
2478,@ilovecamels4889,"Dear Israelis. You cannot take everything away from a people, treat them like second class, like animals even, and then think that they will love you and be happy. I do not like to generalize, I know it´s not everyone, but there are still too many who have this misguided ideology of superiority and being the chosen people who deserve this land and do not see things for what they truly are and how this whole conflict started in the first place. For everyone who cannot understand why this happened, switch your life for a month with a person living in Israeli controlled Palestinian territories. Just a month and you might start to see things differently. I totally reject attacks on innocent people like what happened but at the same time you cannot just punish the whole of Gaza and bomb everything as a consequence and think that by doing so you will improve the situation and have peace. You think the people facing this plight now, the bombings by the Israeli military, who see their friends and family killed every day.. you think these same people will start to love you now? And wanna live side by side being your friends? The hate will just grow stronger and resistance such as Hamas will grow exponentially, as nothing else seems to offer a way for justice. Too much of wrong has been done to the Palestinians over so many decades now and this needs to be rectified as a first step if this mess is ever going to be resolved.",5,0,ZDFheuteNachrichten,Germany
2479,@manfredtamer9228,"4:20
Es zerreißt mir das Herz

Ich wünsche mir nur keine Toten Zivilisten. Keine unschuldigen töten Menschen. Weder Muslime noch Juden. Niemand.",0,0,ZDFheuteNachrichten,Germany
2480,@OliverPosch-ws2xp,200 Hamas Tote. IDF Kindermorde ohne internationale Sicherheit den Palästinensern gegenüber 10000de. Nur für Deutsche Waffen und Gehorsam den interessen der Amis. Todo para los moneros.,0,0,ZDFheuteNachrichten,Germany
2481,@hassanabdallah4061,"1400 tote in israel unschuldige ist schrecklich aber ich habe nicht einmal etwas negatives gehört das Israel über 11000 menschen getötet hat und darunter 4500 kinder?
Liebes ZdF Team , es reicht nicht nur zu zeigen wie die Palästinenser leben sondern was die Idf getan hat sollte nicht auseracht gelassen werden",1,0,ZDFheuteNachrichten,Germany
2482,@user-jp6er8fw7p,Israel die haben Palästina immer getötet seit 17 Jahren die palastina sind auch Menschen die wollen normal lieben wie alle Menschen  darum ist 07.10. So was passiert  Free free palastin ,0,0,ZDFheuteNachrichten,Germany
2483,@nickknatterton3977,"Wie in jedem Video soll auch hier Gott alles richten. Ebenso in den Kommentaren. Der Mensch mordet, nicht Gott. Der Mensch muss zum Frieden fähig sein. Vor allem wird immer Gott an der Stelle genannt, wo gerade getötet wird. Seltsam",0,0,ZDFheuteNachrichten,Germany
2484,@bogdanmalinov88,"Eure Media ist EINSEITIG. Schade die 200€ , die ich für eure Lüge zahlen muss",0,0,ZDFheuteNachrichten,Germany
2485,@steffenfreiburg5264,Alles lügen zur Hölle mit Israhell und der deutschen Lügenmedien.,0,0,ZDFheuteNachrichten,Germany
2486,@o.b.6658,"Eine Dame in der Reportage sagte, dass die Palestinenser aus Gaza im Kibutz gearbeitet haben und als Freunde behandelt wurden... Ich wünschte mir, dass meine Freunde nie in einem Reservat leben müssten und aus dem nur dann rauskämen, wenn sie für mich arbeiten dürften...",2,0,ZDFheuteNachrichten,Germany
2487,@o.b.6658,"Ich will nicht wissen, wie die Siedler auf den besetzten Gebieten in ihrer Community indoktriniert werden und mit welcher Verständlichkeit sie den Anspruch auf das geraubte Land erheben... Dagegen ist die Causa Krim ein Kindergarten...",1,0,ZDFheuteNachrichten,Germany
2488,@umutxbox,Super Film . Beide Seite tun mir echt leid . Wie kann man nur unter Dauer Angst :( ich hoffe ganz bald Frieden wieder zurückkehrt und dieser Menschen ganz normal leben wie es dazu gehört,14,0,ZDFheuteNachrichten,Germany
2489,@kathIDEAS,"Jounalisten der Verquerung durch Propaganda ..... free Palästina, dieser falsche Staat Israel ist verdammt, durch seine Verlogenheit erbaut. und Geschichts vergessen. schande wir sind Zeitzeugen des Grauens. Tyranisiert von jenen, welche Religion benutzen und von der Wurzel fliehen wollen. Genocide seit 1948
der Schöpfer sieht den Hochmut und der tiefe fall folgt sich selbst. amen",1,0,ZDFheuteNachrichten,Germany
2490,@kathIDEAS,indoktrinierte Faschisten - israel ...... kein Jude/Mensch würde das tun. nur Gottlose Zionisten: Geschichtsverdreher und Mörder,0,0,ZDFheuteNachrichten,Germany
2491,@kathIDEAS,Israel macht die Welt zum verlogenen Gefängnis. ....,0,0,ZDFheuteNachrichten,Germany
2492,@norbertbauer425,"Oh die armen Israeli, kein Wort vom Landraub und den Anschllàgen in Gaza.",0,0,ZDFheuteNachrichten,Germany
2493,@memocelali985,Israel braucht eine nachban  wie kurdistan .!!! wir kurden breit mit isreal zusamen  gegen islamische emperializm! kempfen.!,1,1,ZDFheuteNachrichten,Germany
2494,@azre7768,Kurden waren mir schon immer sehr sympathisch ,0,0,ZDFheuteNachrichten,Germany
2495,@zorant5638,Korrektur .NichtsGnasst sonder in Knast.,0,0,ZDFheuteNachrichten,Germany
2496,@jamilmiri9861,Free Palestine,2,1,ZDFheuteNachrichten,Germany
2497,@reuterromain1054,"Die wilden Demonstranten in Deutschland sind wie mir scheint hauptsächlich ""eingewanderte Goldstücke"".
Was mich wundert ist, dass es so nahe am Gaza-Streifen, keine Polizei und keine Armee gab?",0,0,ZDFheuteNachrichten,Germany
2498,@FCK-UA,Heult doch ....mimimi ,1,0,ZDFheuteNachrichten,Germany
2499,@bw20as86,"Es tut mir unendlich leid, was die Hamas in Israel angerichtet hat. Und natürlich muss die Hamas bestraft werden. Aber jede Geschichte hat zwei Seiten. Und so ist die Seite der Menschen in Gaza m. E. genauso grausam. Zwei Millionen Menschen aus der Luft und von Boden aus anzugreifen und dabei den Tod von tausenden Menschen, darunter sehr viele Kinder, in Kauf zu nehmen, ist in Bezug auf die israelische Regierung genauso inakzeptabel. Menschen von Wasser, Strom, Lebensmitteln und Medikamenten abzuschneiden, und damit ihren Tod in Kauf zu nehmen, ist genauso abscheulich und deshalb hat Israel aus Sicht der Neutralität und aus Sicht der Menschlichkeit sehr viel und m. E. dauerhaft an Glaubwürdigkeit und Achtung verloren.",1,0,ZDFheuteNachrichten,Germany
2500,@franziwebner3239,Projekt Ben Gurion Kanal.,0,0,ZDFheuteNachrichten,Germany
2501,@charlyfrerichs2137,"Immerzu höre ich nur ""Großfamilie""... Vielleicht setzt ihr mal dort an, Moslems?",0,0,ZDFheuteNachrichten,Germany
2502,@gerdiknaust8928,"Ich bete für alle Angehörige  der Geiseln,dass sie bald befreit werden und unversehrt sind.Viel Kraft und Hoffnung den  Wartenden. Möge das Gute siegen.❤",3,1,ZDFheuteNachrichten,Germany
2503,@gerdiknaust8928,"Mir tun die Kinder so leid im Gaza. Sie sind so unschuldig. Ich hoffe, dass die Israeliten  die Wasser- Nahrungs und Medizinische Versorgung  gewährleisten. Hoffentlich  wird dieser furchtbare Krieg bald beendet.❤",0,0,ZDFheuteNachrichten,Germany
2504,@Hunt3r2k,Dieser Krieg in Palästina ist schon furchtbar. Und alles für Religiöse werte und Macht.,0,0,ZDFheuteNachrichten,Germany
2505,@katoruxiii5956,"Es gibt keine Gerechtigkeit, schon gar nicht im Krieg. Hoffnung ohne realistische Lösungsansätze ist völlig unsinnig.",0,0,ZDFheuteNachrichten,Germany
2506,@hannelorefriedland9650,Diese ungeheuerlichen sinnlosen- im Namen des Islam verübten- Gräueltaten dieser Hamas Monster haben mich verändert... Das soll friedlicher Islam sein? I stand with Israel for ever.,0,0,ZDFheuteNachrichten,Germany
2507,@One-Umah,Das Land Palästina hat die Juden ein Stück Land gegeben und als Dankeschön wollen sie das ganze Land es ist vollkerrechtswidig es ist eine Schande sowas Demokratie zu nennen und alle Welt guckt zu bei einem Genozid Völkermord wenn ein Mensch Gerechtigkeit kennt und Menschlichkeit hat und wirklich an Gott glaubt kann niemand so ein Verbrechen machen jeder redet von den angreifen der Hamas aber jeder vergisst das diese Menschen ein Recht haben sich ihr eigenes Leben Land zu verteidigen gegen solche Zionisten die wahren Juden sind gläubige die ihre Menschlichkeit nicht verkauft werden an dem Teufel egal unter welchen heuchlerischen Vorwand die Wahrheit wird immer siegen ihr wollt vor der Welt eure Verbrechen verstecken aber Gott ist allwissend er weiß was euere wahre Absichten,1,0,ZDFheuteNachrichten,Germany
2508,@hichamtube3349,was heisst siedler ...irgandwoher nach palästina gekommen ..palästineser werden von iherm land vertreiben und masakriert..diese siedler dann bauen ihren haüser auf diese  boden und trozdem sie werden von ganze welt unterstutzt ...für kleines kind das ist ungerecht  was in palästina geschieht......wenn ihr ehrlich seit ..schicken auch journalisten nach gaza...oder habt ihr angst von zionisten...,1,0,ZDFheuteNachrichten,Germany
2509,@Montuirii,"I don't see many people worrying about the future of refugees in Europe.
I think almost no one wants to have them here. I'm not from here either.
For these people it is exactly the same, no bigger problem. They can migrate to another place, there are people doing this in many places around the world every day. This is not a major problem. My great-grandparents also did it once and they survived.",1,1,ZDFheuteNachrichten,Germany
2510,@manuelay6481,Einfühlsam und respektvoll.so traurig für alle Betroffenenunfassbar.,1,0,ZDFheuteNachrichten,Germany
2511,@gheorghefalcaru,THEY WILL TAKE PALESTINE OUT OF THE PLANET!,0,0,ZDFheuteNachrichten,Germany
2512,@muysli.y1855,"10:13 Israel hat schon vor Hamas Angriff, Menschen in Palästina umgebracht",1,0,ZDFheuteNachrichten,Germany
2513,@muysli.y1855,"37:10 Wenn es Ihnen gehört wo bleibt die Souveränität Westbanks?
Oder wenigsten ein Autonomie Gebiet innerhalb Israel?",0,0,ZDFheuteNachrichten,Germany
2514,@angelina2603,"Wie kann man es erreichen, dass dieser Wahnsinn ein Ende hat! Die vielen unschuldigen Opfer unter den Israelis, die vielen unschuldigen Palästinenser. Die kriminelle Hamas, die vernichtet werden muss, aber nicht auf dem Rücken der unschuldigen zivilen Menschen: Israelis und die Palästinenser. Der Terror schafft weiteren Hass, die Revanche der Israeli auch. Wie kann man diese Gewaltspirale beenden?",0,1,ZDFheuteNachrichten,Germany
